candidate_kc_key,candidate_kc_name,question_id,matched_routes,image_tokens,content,answer,analysis,type,options,all_kc_routes
257,实心方阵基本问题,4759,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],一个实心方阵，最外层共有$$48$$人．请问：这个方阵共有人；共有层.,"[""$$169$$"", ""$$7$$""]",最外层每边有$$(48+4)\div 4=13$$人，共有$$13\times 13=169$$人，每向里面一层，每边少两个人，所以共有$$(13+1)\div 2=7$$层．,填空,{},"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,4760,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],二年级的学生准备表演合唱，所有参加合唱的男生刚好排成了一个实心方阵，$$17$$个女生在方阵外面排好，使方阵外层增加了一行一列，成了一个大一点的实心方阵．二年级一共有个男生参加合唱.,"[""$$64$$""]",添加$$17$$个女生，正好可以增加一行一列，此时每条边有$$(17+1)\div 2=9$$个人，那么原来的方阵每条边有$$9-1=8$$个男生，原来实心方阵的男生总数：$$8\times 8=64$$个．,填空,{},"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,4768,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],若干名同学站成一个$$15\times 15$$的方阵，请问：这个方阵从里向外的第七层有人．,"[""$$48$$""]","最外层每边$$15$$人，但角落上的$$4$$个人每人都同时位于两条边上，所以最外层共有：$$15\times 4-4=56$$（人）；
每往里一层，每边人数会减少$$2$$个，最里层的每边应该有：$$15-2\times 7=1$$（人），共有$$7+1=8$$（层）；
从里向外第$$7$$层每边有：$$1+2\times \left( 7-1 \right)=13$$（人），所以这一层共有：$$13\times 4-4=48$$（人）．",填空,{},"[""课内知识点----数学广角----数与形----数与形数形结合思想"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,4950,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],某校四年级学生排成一个方阵，最外一层的人数为$$40$$人．问方阵最外层每边有人，这个方阵共有人．,"[""$$11$$"", ""$$121$$""]",方阵最外层每边人数：$$40\div 4+1=11$$人，整个方阵共有学生人数：$$11\times 11=121$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题""]"
257,实心方阵基本问题,5823,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],某校四年级学生排成一个方阵，最外一层的人数为$$40$$人．问方阵最外层每边有人，这个方阵共有人．,"[""$$11$$"", ""$$121$$""]",方阵最外层每边人数：$$40\div 4+1=11$$人，整个方阵共有学生人数：$$11\times 11=121$$人．,填空,{},"[""拓展思维----数论模块----分解质因数----分解质因数的应用----乘积末尾0的个数"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,5827,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],一队战士排成三层空心方阵，会多出$$16$$人；如果空心部分再添入一层的人，又会少$$28$$人，这队战士共有人，如果他们改成实心方阵，每边应有人．,"[""$$196$$"", ""$$14$$""]",把多余的$$16$$人放在方阵内部还少$$28$$人，可见方阵内部增加一层，需要$$16+28=44$$人，因此向外三层的每层人数都可以求出．从内向外每层人数依次是:第一层:$$16+28+8=52$$（人），第二层:$$16+28+2\times8=60$$（人），第三层:$$16+28+3\times8=68$$（人），总人数:$$52+60+68+16=196$$（人），因为$$196=14\times14$$，所以排成实心方阵每边有$$14$$人．方阵内部增加一层，需要$$16+28=44$$人，因此向外三层的每层人数都可以求出．从内向外每层人数依次是：第一层：$$44+8=52$$人，第二层：$$44+2\times 8=60$$人，第三层：$$44+3\times 8=68$$人，总人数：$$52+60+68+16=196$$人，因为$$196=14\times 14$$，所以排成实心方阵每边有$$14$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵的增减"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6151,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]","[""question_6151-image_0""]",三年级二班方阵，最外层有$$36$$人，最外层每边有人． question_6151-image_0,"[""$$10$$""]",$$36\div 4+1=10$$（人）．,填空,{},"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6224,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],学校门口摆方阵花坛，一共用了$$144$$盆花，摆的是（ ）行（ ）列的方阵花坛．,"[""C""]",“实心方阵总人数$$=$$行数$$\times $$列数”$$12\times 12=144$$（人），所以摆的是$$12$$行$$12$$列的方阵．,单选,"{""A"": ""$$10$$；$$10$$"", ""B"": ""$$11$$；$$11$$"", ""C"": ""$$12$$；$$12$$"", ""D"": ""$$13$$；$$13$$""}","[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6225,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],同学们参加了广播操比赛，排成每行$$8$$人，每列$$8$$人的实心方阵，方阵中共有多少学生？,"[""D""]",可以根据“实心方阵总人数$$=$$每边人数$$\times $$每边人数”得到$$8$$行$$8$$列的实心方阵人数为：$$8\times 8=64$$（人）．,单选,"{""A"": ""$$61$$"", ""B"": ""$$62$$"", ""C"": ""$$63$$"", ""D"": ""$$64$$""}","[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6241,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],一队战士排成三层空心方阵多出$$16$$人，如果空心部分再加一层又少$$28$$人，这队战士共有人．如果他们改成实心方阵，最外层每边应有人．,"[""$$196$$"", ""$$14$$""]",把多余的$$16$$人放在方阵内部还少$$28$$人，可见方阵内部增加一层，需要$$16+28=44$$人，因此向外三层的每层人数都可以求出．从内向外每层人数依次是:第一层:$$16+28+8=52$$（人），第二层:$$16+28+2\times8=60$$（人），第三层:$$16+28+3\times8=68$$（人），总人数:$$52+60+68+16=196$$（人），因为$$196=14\times14$$，所以排成实心方阵最外层每边有$$14$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵的增减"", ""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6343,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],一队战士排成三层空心方阵，会多出$$16$$人；如果空心部分再添入一层的人，又会少$$28$$人，这队战士共有多少人？如果他们改成实心方阵，每边应有人．,"[""$$14$$""]",把多余的$$16$$人放在方阵内部还少$$28$$人，可见方阵内部增加一层，需要$$16+28=44$$人，因此向外三层的每层人数都可以求出．从内向外每层人数依次是:第一层:$$16+28+8=52$$（人），第二层:$$16+28+2\times8=60$$（人），第三层:$$16+28+3\times8=68$$（人），总人数:$$52+60+68+16=196$$（人），因为$$196=14\times14$$，所以排成实心方阵每边有$$14$$人．方阵内部增加一层，需要$$16+28=44$$人，因此向外三层的每层人数都可以求出．从内向外每层人数依次是：第一层：$$44+8=52$$人，第二层：$$44+2\times 8=60$$人，第三层：$$44+3\times 8=68$$人，总人数：$$52+60+68+16=196$$人，因为$$196=14\times 14$$，所以排成实心方阵每边有$$14$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵的增减"", ""拓展思维----应用题模块----方阵问题----空心方阵----空心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6346,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],某校四年级学生排成一个方阵，最外一层的人数为$$40$$人．那么方阵最外层每边有人，这个方阵共有人．,"[""$$11$$"", ""$$121$$""]",方阵最外层每边人数：$$40\div 4+1=11$$人，整个方阵共有学生人数：$$11\times 11=121$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题""]"
257,实心方阵基本问题,6427,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]","[""question_6427-image_0""]",（1）一年级一班表演正步走，队形要求：一行站$$5$$人，一共站$$5$$行，$$一$$班有人参加．（2）去掉一行一列，少了人． question_6427-image_0,"[""$$25$$"", ""$$9$$""]",实心奇数方阵，$$5\times 5=25$$（人）．,填空,{},"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6428,"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]","[""question_6428-image_0""]",三年级$$三$$班的实心方阵，最外层共有$$56$$人．这个方阵一共有人． question_6428-image_0,"[""$$225$$""]",最外层每边：$$（56+4）\div 4=15$$（人）．所以共有$$15\times 15=225$$人．,填空,{},"[""知识点----应用题模块----方阵问题----实心方阵----实心方阵基本问题"", ""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6429,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],四年级的学生排成了一个三层空心方阵表演魔术，最外面一层每边$$18$$人，（$$1$$）最外面一层有人；（$$2$$）第$$2$$层一共有人；（$$3$$）方阵共有人；,"[""$$68$$"", ""$$60$$"", ""$$180$$""]",方阵问题，审题要细心，分清最外层、最外边和方阵的总人数．（$$1$$）$$17\times 4=68$$；（$$2$$）每边有$$18-2=16$$人；$$15\times 4=60$$或$$68-8=60$$人；（$$3$$）$$60\times 3=180$$或$$68+60+52=180$$人．,填空,{},"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
257,实心方阵基本问题,6692,"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]",[],有一队士兵，排成了一个实心方阵，最外层共有$$76$$人，问这个方阵共有人.,"[""$$400$$""]",最外层每边有$$76\div 4+1=20$$（人），所以这个方阵一共有$$20\times 20=400$$（人）,填空,{},"[""拓展思维----应用题模块----方阵问题----实心方阵----实心方阵基本问题""]"
